CDSCode,Academic Year,County Code,District Code,School Code,County Name,District Name,School Name,District Type,School Type,Educational Option Type,NSLP Provision Status,Charter School (Y/N),Charter School Number,Charter Funding Type,IRC,Low Grade,High Grade,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),FRPM Count (K-12),Percent (%) Eligible FRPM (K-12),Enrollment (Ages 5-17),Free Meal Count (Ages 5-17),Percent (%) Eligible Free (Ages 5-17),FRPM Count (Ages 5-17),Percent (%) Eligible FRPM (Ages 5-17),2013-14 CALPADS Fall 1 Certification Status
41688746043509,2014-2015,41,68874,6043509,San Mateo,Brisbane Elementary,Lipman Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,159.0,30.0,0.188679245283019,38.0,0.238993710691824,159.0,30.0,0.188679245283019,38.0,0.238993710691824,1
41688746043517,2014-2015,41,68874,6043517,San Mateo,Brisbane Elementary,Panorama Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,106.0,34.0,0.320754716981132,42.0,0.39622641509434,96.0,33.0,0.34375,41.0,0.427083333333333,1
41689160112284,2014-2015,41,68916,0112284,San Mateo,Jefferson Elementary,California Virtual Academy @ San Mateo,Elementary School District,K-12 Schools (Public),Traditional,,1,0802,Directly funded,1,K,12,829.0,256.0,0.308805790108565,347.0,0.418576598311218,804.0,247.0,0.307213930348259,337.0,0.419154228855721,1
41689240127548,2014-2015,41,68924,0127548,San Mateo,Jefferson Union High,Summit Public School: Shasta,High School District,High Schools (Public),Traditional,,1,1500,Directly funded,1,9,12,220.0,38.0,0.172727272727273,64.0,0.290909090909091,220.0,38.0,0.172727272727273,64.0,0.290909090909091,1
41689244133393,2014-2015,41,68924,4133393,San Mateo,Jefferson Union High,Jefferson High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1135.0,440.0,0.387665198237885,613.0,0.540088105726872,1100.0,426.0,0.387272727272727,589.0,0.535454545454545,1
41689244135075,2014-2015,41,68924,4135075,San Mateo,Jefferson Union High,Oceana High,High School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,9,12,628.0,156.0,0.248407643312102,201.0,0.320063694267516,615.0,155.0,0.252032520325203,200.0,0.32520325203252,1
41689244137535,2014-2015,41,68924,4137535,San Mateo,Jefferson Union High,Terra Nova High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1037.0,153.0,0.147540983606557,195.0,0.188042430086789,1018.0,149.0,0.146365422396857,190.0,0.18664047151277,1
41689244137592,2014-2015,41,68924,4137592,San Mateo,Jefferson Union High,Thornton High,High School District,Continuation High Schools,Continuation School,,0,,,0,9,12,181.0,71.0,0.392265193370166,80.0,0.441988950276243,164.0,63.0,0.384146341463415,71.0,0.432926829268293,1
41689244137790,2014-2015,41,68924,4137790,San Mateo,Jefferson Union High,Westmoor High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1690.0,450.0,0.266272189349112,628.0,0.371597633136095,1659.0,440.0,0.265220012055455,611.0,0.36829415310428,1
41689990126649,2014-2015,41,68999,0126649,San Mateo,Ravenswood City Elementary,Los Robles Magnet Academy,Elementary School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,8,380.0,333.0,0.876315789473684,355.0,0.934210526315789,352.0,310.0,0.880681818181818,329.0,0.934659090909091,1
41689996044309,2014-2015,41,68999,6044309,San Mateo,Ravenswood City Elementary,Belle Haven Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,591.0,513.0,0.868020304568528,546.0,0.923857868020305,573.0,500.0,0.87260034904014,530.0,0.924956369982548,1
41689996044317,2014-2015,41,68999,6044317,San Mateo,Ravenswood City Elementary,Ronald McNair Academy,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,223.0,199.0,0.89237668161435,212.0,0.95067264573991,223.0,199.0,0.89237668161435,212.0,0.95067264573991,1
41689996044325,2014-2015,41,68999,6044325,San Mateo,Ravenswood City Elementary,Costano Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,564.0,487.0,0.863475177304965,516.0,0.914893617021277,564.0,487.0,0.863475177304965,516.0,0.914893617021277,1
41689996044333,2014-2015,41,68999,6044333,San Mateo,Ravenswood City Elementary,Brentwood Academy,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,532.0,472.0,0.887218045112782,499.0,0.93796992481203,532.0,472.0,0.887218045112782,499.0,0.93796992481203,1
41689996044341,2014-2015,41,68999,6044341,San Mateo,Ravenswood City Elementary,Green Oaks Academy,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,273.0,254.0,0.93040293040293,264.0,0.967032967032967,273.0,254.0,0.93040293040293,264.0,0.967032967032967,1
41689996044366,2014-2015,41,68999,6044366,San Mateo,Ravenswood City Elementary,Cesar Chavez Elementary,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,183.0,170.0,0.92896174863388,176.0,0.961748633879781,183.0,170.0,0.92896174863388,176.0,0.961748633879781,1
41689996044416,2014-2015,41,68999,6044416,San Mateo,Ravenswood City Elementary,Willow Oaks Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,705.0,618.0,0.876595744680851,655.0,0.929078014184397,705.0,618.0,0.876595744680851,655.0,0.929078014184397,1
41690050127282,2014-2015,41,69005,0127282,San Mateo,Redwood City Elementary,Connect Community Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,1498,Directly funded,1,K,8,201.0,114.0,0.567164179104478,134.0,0.666666666666667,201.0,114.0,0.567164179104478,134.0,0.666666666666667,1
41690136044010,2014-2015,41,69013,6044010,San Mateo,San Bruno Park Elementary,Portola Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,352.0,34.0,0.0965909090909091,54.0,0.153409090909091,352.0,34.0,0.0965909090909091,54.0,0.153409090909091,1
41690136044614,2014-2015,41,69013,6044614,San Mateo,San Bruno Park Elementary,Belle Air Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,323.0,230.0,0.712074303405573,261.0,0.808049535603715,323.0,230.0,0.712074303405573,261.0,0.808049535603715,1
41690136044648,2014-2015,41,69013,6044648,San Mateo,San Bruno Park Elementary,Allen (Decima M.) Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,361.0,155.0,0.429362880886427,200.0,0.554016620498615,342.0,148.0,0.432748538011696,193.0,0.564327485380117,1
41690136044663,2014-2015,41,69013,6044663,San Mateo,San Bruno Park Elementary,El Crystal Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,245.0,50.0,0.204081632653061,63.0,0.257142857142857,245.0,50.0,0.204081632653061,63.0,0.257142857142857,1
41690136044697,2014-2015,41,69013,6044697,San Mateo,San Bruno Park Elementary,Parkside Intermediate,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,859.0,271.0,0.315483119906868,338.0,0.393480791618161,859.0,271.0,0.315483119906868,338.0,0.393480791618161,1
41690136044705,2014-2015,41,69013,6044705,San Mateo,San Bruno Park Elementary,Rollingwood Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,290.0,47.0,0.162068965517241,61.0,0.210344827586207,269.0,46.0,0.171003717472119,60.0,0.223048327137546,1
41690216044721,2014-2015,41,69021,6044721,San Mateo,San Carlos Elementary,Arundel Elementary,Elementary School District,Elementary Schools (Public),Traditional,,1,0348,Locally funded,0,K,4,513.0,20.0,0.0389863547758285,21.0,0.0409356725146199,490.0,18.0,0.036734693877551,19.0,0.0387755102040816,1
41690216044739,2014-2015,41,69021,6044739,San Mateo,San Carlos Elementary,Brittan Acres Elementary,Elementary School District,Elementary Schools (Public),Traditional,,1,0260,Locally funded,0,K,4,431.0,17.0,0.0394431554524362,20.0,0.0464037122969838,431.0,17.0,0.0394431554524362,20.0,0.0464037122969838,1
41690216044747,2014-2015,41,69021,6044747,San Mateo,San Carlos Elementary,Central Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,5,8,687.0,21.0,0.0305676855895196,24.0,0.0349344978165939,687.0,21.0,0.0305676855895196,24.0,0.0349344978165939,1
41690216044754,2014-2015,41,69021,6044754,San Mateo,San Carlos Elementary,Heather Elementary,Elementary School District,Elementary Schools (Public),Traditional,,1,0259,Locally funded,0,K,4,444.0,39.0,0.0878378378378378,40.0,0.0900900900900901,444.0,39.0,0.0878378378378378,40.0,0.0900900900900901,1
41690216044770,2014-2015,41,69021,6044770,San Mateo,San Carlos Elementary,Tierra Linda Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,1,0329,Locally funded,0,5,8,639.0,20.0,0.0312989045383412,26.0,0.0406885758998435,639.0,20.0,0.0312989045383412,26.0,0.0406885758998435,1
41690216044788,2014-2015,41,69021,6044788,San Mateo,San Carlos Elementary,White Oaks Elementary,Elementary School District,Elementary Schools (Public),Traditional,,1,0330,Locally funded,0,K,4,384.0,12.0,0.03125,12.0,0.03125,374.0,11.0,0.0294117647058824,11.0,0.0294117647058824,1
41690216112213,2014-2015,41,69021,6112213,San Mateo,San Carlos Elementary,San Carlos Charter Learning Center,Elementary School District,Elementary Schools (Public),Traditional,,1,0001,Directly funded,1,K,8,352.0,2.0,0.00568181818181818,2.0,0.00568181818181818,352.0,2.0,0.00568181818181818,2.0,0.00568181818181818,1
41690396044796,2014-2015,41,69039,6044796,San Mateo,San Mateo-Foster City,Abbott Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,802.0,275.0,0.342892768079801,331.0,0.412718204488778,802.0,275.0,0.342892768079801,331.0,0.412718204488778,1
41690396044804,2014-2015,41,69039,6044804,San Mateo,San Mateo-Foster City,LEAD Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,513.0,350.0,0.682261208576998,389.0,0.758284600389864,499.0,344.0,0.68937875751503,381.0,0.763527054108216,1
41690396044812,2014-2015,41,69039,6044812,San Mateo,San Mateo-Foster City,Audubon Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,688.0,25.0,0.0363372093023256,27.0,0.0392441860465116,670.0,25.0,0.0373134328358209,27.0,0.0402985074626866,1
41690396044820,2014-2015,41,69039,6044820,San Mateo,San Mateo-Foster City,Bayside S.T.E.M. ACADEMY,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,625.0,284.0,0.4544,337.0,0.5392,625.0,284.0,0.4544,337.0,0.5392,1
41690396044838,2014-2015,41,69039,6044838,San Mateo,San Mateo-Foster City,Baywood Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,738.0,117.0,0.158536585365854,140.0,0.18970189701897,726.0,116.0,0.159779614325069,139.0,0.191460055096419,1
41690396044846,2014-2015,41,69039,6044846,San Mateo,San Mateo-Foster City,Beresford Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,287.0,127.0,0.442508710801394,139.0,0.484320557491289,287.0,127.0,0.442508710801394,139.0,0.484320557491289,1
41690396044853,2014-2015,41,69039,6044853,San Mateo,San Mateo-Foster City,Borel Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,958.0,314.0,0.32776617954071,369.0,0.38517745302714,958.0,314.0,0.32776617954071,369.0,0.38517745302714,1
41690396044861,2014-2015,41,69039,6044861,San Mateo,San Mateo-Foster City,Bowditch Middle,Elementary School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,6,8,998.0,33.0,0.0330661322645291,39.0,0.0390781563126252,998.0,33.0,0.0330661322645291,39.0,0.0390781563126252,1
41690396044887,2014-2015,41,69039,6044887,San Mateo,San Mateo-Foster City,Fiesta Gardens International Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,520.0,234.0,0.45,278.0,0.534615384615385,520.0,234.0,0.45,278.0,0.534615384615385,1
41690396044895,2014-2015,41,69039,6044895,San Mateo,San Mateo-Foster City,Foster City Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,900.0,12.0,0.0133333333333333,17.0,0.0188888888888889,872.0,10.0,0.0114678899082569,15.0,0.0172018348623853,1
41690396044903,2014-2015,41,69039,6044903,San Mateo,San Mateo-Foster City,George Hall Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,456.0,175.0,0.383771929824561,204.0,0.447368421052632,442.0,170.0,0.384615384615385,197.0,0.445701357466063,1
41690396044911,2014-2015,41,69039,6044911,San Mateo,San Mateo-Foster City,Highlands Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,606.0,99.0,0.163366336633663,109.0,0.17986798679868,593.0,98.0,0.165261382799325,107.0,0.18043844856661,1
41690396044945,2014-2015,41,69039,6044945,San Mateo,San Mateo-Foster City,Laurel Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,517.0,183.0,0.353965183752418,201.0,0.388781431334623,502.0,178.0,0.354581673306773,196.0,0.390438247011952,1
41690396044952,2014-2015,41,69039,6044952,San Mateo,San Mateo-Foster City,College Park Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,447.0,42.0,0.0939597315436242,48.0,0.10738255033557,447.0,42.0,0.0939597315436242,48.0,0.10738255033557,1
41690396044960,2014-2015,41,69039,6044960,San Mateo,San Mateo-Foster City,Meadow Heights Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,348.0,107.0,0.307471264367816,115.0,0.330459770114943,333.0,103.0,0.309309309309309,111.0,0.333333333333333,1
41690396044978,2014-2015,41,69039,6044978,San Mateo,San Mateo-Foster City,North Shoreview Montessori Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,8,394.0,71.0,0.180203045685279,84.0,0.213197969543147,394.0,71.0,0.180203045685279,84.0,0.213197969543147,1
41690396044986,2014-2015,41,69039,6044986,San Mateo,San Mateo-Foster City,San Mateo Park Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,453.0,228.0,0.503311258278146,257.0,0.567328918322296,441.0,224.0,0.507936507936508,253.0,0.573696145124717,1
41690396044994,2014-2015,41,69039,6044994,San Mateo,San Mateo-Foster City,Parkside Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,371.0,145.0,0.390835579514825,161.0,0.433962264150943,371.0,145.0,0.390835579514825,161.0,0.433962264150943,1
41690396045017,2014-2015,41,69039,6045017,San Mateo,San Mateo-Foster City,Sunnybrae Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,527.0,287.0,0.544592030360531,330.0,0.626185958254269,515.0,283.0,0.549514563106796,324.0,0.629126213592233,1
41690396112650,2014-2015,41,69039,6112650,San Mateo,San Mateo-Foster City,Brewer Island Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,699.0,25.0,0.0357653791130186,26.0,0.0371959942775393,684.0,25.0,0.0365497076023392,26.0,0.0380116959064327,1
41690470128165,2014-2015,41,69047,0128165,San Mateo,San Mateo Union High,Peninsula High,High School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,9,12,212.0,71.0,0.334905660377358,82.0,0.386792452830189,191.0,64.0,0.335078534031414,75.0,0.392670157068063,1
41690470129759,2014-2015,41,69047,0129759,San Mateo,San Mateo Union High,Design Tech High,High School District,High Schools (Public),Traditional,,1,1647,Directly funded,1,9,12,136.0,21.0,0.154411764705882,28.0,0.205882352941176,136.0,21.0,0.154411764705882,28.0,0.205882352941176,1
41690474130217,2014-2015,41,69047,4130217,San Mateo,San Mateo Union High,Aragon High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1423.0,201.0,0.141250878425861,257.0,0.18060435699227,1406.0,197.0,0.140113798008535,252.0,0.17923186344239,1
41690474130472,2014-2015,41,69047,4130472,San Mateo,San Mateo Union High,Burlingame High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1316.0,101.0,0.0767477203647416,135.0,0.10258358662614,1277.0,98.0,0.076742364917776,132.0,0.103367267032106,1
41690474130738,2014-2015,41,69047,4130738,San Mateo,San Mateo Union High,Capuchino High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1105.0,214.0,0.193665158371041,283.0,0.256108597285068,1084.0,206.0,0.190036900369004,275.0,0.253690036900369,1
41690474133070,2014-2015,41,69047,4133070,San Mateo,San Mateo Union High,Hillsdale High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1349.0,165.0,0.122312824314307,215.0,0.159377316530764,1308.0,161.0,0.123088685015291,209.0,0.159785932721713,1
41690474134557,2014-2015,41,69047,4134557,San Mateo,San Mateo Union High,Mills High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1214.0,128.0,0.105436573311367,193.0,0.158978583196046,1184.0,120.0,0.101351351351351,184.0,0.155405405405405,1
41690474136370,2014-2015,41,69047,4136370,San Mateo,San Mateo Union High,San Mateo High,High School District,High Schools (Public),Traditional,,0,,,0,9,12,1555.0,412.0,0.264951768488746,509.0,0.327331189710611,1530.0,403.0,0.263398692810458,496.0,0.324183006535948,1
41690620112722,2014-2015,41,69062,0112722,San Mateo,Sequoia Union High,Summit Preparatory Charter High,High School District,High Schools (Public),Traditional,,1,0835,Directly funded,1,9,12,388.0,126.0,0.324742268041237,183.0,0.471649484536082,372.0,120.0,0.32258064516129,177.0,0.475806451612903,1
41690620119503,2014-2015,41,69062,0119503,San Mateo,Sequoia Union High,Everest Public High,High School District,High Schools (Public),Traditional,,1,1070,Directly funded,0,9,12,384.0,151.0,0.393229166666667,190.0,0.494791666666667,373.0,145.0,0.388739946380697,182.0,0.487935656836461,1
41690620126722,2014-2015,41,69062,0126722,San Mateo,Sequoia Union High,East Palo Alto Academy,High School District,High Schools (Public),Traditional,,1,1446,Directly funded,0,9,12,300.0,222.0,0.74,240.0,0.8,288.0,213.0,0.739583333333333,231.0,0.802083333333333,1
41690700127563,2014-2015,41,69070,0127563,San Mateo,South San Francisco Unified,Community Day,Unified School District,District Community Day Schools,Community Day School,,0,,,0,6,12,8.0,5.0,0.625,5.0,0.625,8.0,5.0,0.625,5.0,0.625,1
41690886045165,2014-2015,41,69088,6045165,San Mateo,Woodside Elementary,Woodside Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,8,437.0,36.0,0.0823798627002288,46.0,0.105263157894737,428.0,36.0,0.0841121495327103,46.0,0.107476635514019,1
42104214230157,2014-2015,42,10421,4230157,Santa Barbara,Santa Barbara County Office of Education,Santa Barbara County Juvenile Court,County Office of Education (COE),Juvenile Court Schools,Juvenile Court School,,0,,,0,7,12,82.0,26.0,0.317073170731707,26.0,0.317073170731707,75.0,25.0,0.333333333333333,25.0,0.333333333333333,1
42104214230207,2014-2015,42,10421,4230207,Santa Barbara,Santa Barbara County Office of Education,Santa Barbara County Community,County Office of Education (COE),County Community,County Community School,,0,,,0,7,12,67.0,57.0,0.850746268656716,58.0,0.865671641791045,53.0,44.0,0.830188679245283,45.0,0.849056603773585,1
42104216069223,2014-2015,42,10421,6069223,Santa Barbara,Santa Barbara County Office of Education,Santa Barbara County Special Education,County Office of Education (COE),Special Education Schools (Public),Special Education School,,0,,,0,K,12,171.0,85.0,0.497076023391813,95.0,0.555555555555556,160.0,81.0,0.50625,91.0,0.56875,1
42691046045256,2014-2015,42,69104,6045256,Santa Barbara,Ballard Elementary,Ballard Elementary,Elementary School District,Elemen Schools In 1 School Dist. (Public),Traditional,,0,,,0,K,6,132.0,2.0,0.0151515151515152,2.0,0.0151515151515152,131.0,2.0,0.0152671755725191,2.0,0.0152671755725191,1
42691120124255,2014-2015,42,69112,0124255,Santa Barbara,Blochman Union Elementary,Trivium Charter,Elementary School District,K-12 Schools (Public),Traditional,,1,1319,Directly funded,1,K,12,613.0,127.0,0.207177814029364,205.0,0.33442088091354,602.0,123.0,0.204318936877076,201.0,0.333887043189369,1
42691200102848,2014-2015,42,69120,0102848,Santa Barbara,Santa Maria-Bonita,Sanchez (David J.) Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,884.0,718.0,0.812217194570136,822.0,0.929864253393665,864.0,706.0,0.81712962962963,806.0,0.93287037037037,1
42691200102855,2014-2015,42,69120,0102855,Santa Barbara,Santa Maria-Bonita,Kunst (Tommie) Junior High,Elementary School District,Junior High Schools (Public),Traditional,,0,,,0,7,8,782.0,474.0,0.60613810741688,605.0,0.773657289002558,782.0,474.0,0.60613810741688,605.0,0.773657289002558,1
42691200102863,2014-2015,42,69120,0102863,Santa Barbara,Santa Maria-Bonita,Liberty Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,852.0,552.0,0.647887323943662,665.0,0.780516431924883,834.0,541.0,0.648681055155875,653.0,0.782973621103118,1
42691206119812,2014-2015,42,69120,6119812,Santa Barbara,Santa Maria-Bonita,Taylor (Ida Redmond) Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,932.0,496.0,0.532188841201717,680.0,0.729613733905579,915.0,487.0,0.53224043715847,667.0,0.72896174863388,1
42691206119820,2014-2015,42,69120,6119820,Santa Barbara,Santa Maria-Bonita,Arellanes Junior High,Elementary School District,Junior High Schools (Public),Traditional,,0,,,0,7,8,572.0,424.0,0.741258741258741,498.0,0.870629370629371,572.0,424.0,0.741258741258741,498.0,0.870629370629371,1
42691386045280,2014-2015,42,69138,6045280,Santa Barbara,Buellton Union Elementary,Jonata Middle,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,6,8,215.0,52.0,0.241860465116279,73.0,0.33953488372093,215.0,52.0,0.241860465116279,73.0,0.33953488372093,1
42691386119804,2014-2015,42,69138,6119804,Santa Barbara,Buellton Union Elementary,Oak Valley Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,5,411.0,92.0,0.223844282238443,122.0,0.29683698296837,400.0,91.0,0.2275,119.0,0.2975,1
42691460102129,2014-2015,42,69146,0102129,Santa Barbara,Carpinteria Unified,Carpinteria Family,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,5,78.0,14.0,0.179487179487179,20.0,0.256410256410256,76.0,14.0,0.184210526315789,20.0,0.263157894736842,1
42691464230587,2014-2015,42,69146,4230587,Santa Barbara,Carpinteria Unified,Carpinteria Senior High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,648.0,279.0,0.430555555555556,369.0,0.569444444444444,621.0,267.0,0.429951690821256,355.0,0.571658615136876,1
42691796045355,2014-2015,42,69179,6045355,Santa Barbara,College Elementary,College Elementary,Elementary School District,Elementary Schools (Public),Traditional,,0,,,0,K,1,45.0,15.0,0.333333333333333,18.0,0.4,42.0,13.0,0.30952380952381,16.0,0.380952380952381,1
42691796118434,2014-2015,42,69179,6118434,Santa Barbara,College Elementary,Santa Ynez Valley Charter,Elementary School District,Elementary Schools (Public),Traditional,,1,0337,Directly funded,1,K,8,187.0,15.0,0.0802139037433155,35.0,0.18716577540107,187.0,15.0,0.0802139037433155,35.0,0.18716577540107,1
42692036045512,2014-2015,42,69203,6045512,Santa Barbara,Guadalupe Union Elementary,Mary Buren Elementary,Elementary School District,Elementary Schools (Public),Traditional,Provision 2,0,,,0,K,5,862.0,600.0,0.696055684454756,752.0,0.872389791183295,840.0,585.0,0.696428571428571,734.0,0.873809523809524,1
42692036045520,2014-2015,42,69203,6045520,Santa Barbara,Guadalupe Union Elementary,Kermit McKenzie Junior High,Elementary School District,Intermediate/Middle Schools (Public),Traditional,Provision 2,0,,,0,6,8,420.0,272.0,0.647619047619048,369.0,0.878571428571429,420.0,272.0,0.647619047619048,369.0,0.878571428571429,1
42692290100651,2014-2015,42,69229,0100651,Santa Barbara,Lompoc Unified,Mission Valley,Unified School District,Alternative Schools of Choice,Alternative School of Choice,,0,,,0,K,8,24.0,12.0,0.5,13.0,0.541666666666667,23.0,12.0,0.521739130434783,13.0,0.565217391304348,1
42692290116921,2014-2015,42,69229,0116921,Santa Barbara,Lompoc Unified,Manzanita Public Charter,Unified School District,Elementary Schools (Public),Traditional,,1,0973,Directly funded,1,K,6,417.0,184.0,0.441247002398082,233.0,0.558752997601918,406.0,179.0,0.440886699507389,226.0,0.556650246305419,1
42692294230454,2014-2015,42,69229,4230454,Santa Barbara,Lompoc Unified,Cabrillo High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1447.0,465.0,0.321354526606773,619.0,0.427781617138908,1402.0,451.0,0.321683309557775,601.0,0.42867332382311,1
42692294233029,2014-2015,42,69229,4233029,Santa Barbara,Lompoc Unified,Maple High,Unified School District,Continuation High Schools,Continuation School,,0,,,0,9,12,172.0,113.0,0.656976744186046,128.0,0.744186046511628,132.0,96.0,0.727272727272727,107.0,0.810606060606061,1
42692294233060,2014-2015,42,69229,4233060,Santa Barbara,Lompoc Unified,Lompoc High,Unified School District,High Schools (Public),Traditional,,0,,,0,9,12,1327.0,818.0,0.616428033157498,972.0,0.732479276563678,1270.0,779.0,0.613385826771654,927.0,0.72992125984252,1
42692296045561,2014-2015,42,69229,6045561,Santa Barbara,Lompoc Unified,Arthur Hapgood Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,543.0,405.0,0.74585635359116,461.0,0.848987108655617,533.0,396.0,0.74296435272045,451.0,0.846153846153846,1
42692296045579,2014-2015,42,69229,6045579,Santa Barbara,Lompoc Unified,Buena Vista Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,665.0,162.0,0.243609022556391,219.0,0.329323308270677,648.0,158.0,0.243827160493827,213.0,0.328703703703704,1
42692296045587,2014-2015,42,69229,6045587,Santa Barbara,Lompoc Unified,Clarence Ruth Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,638.0,489.0,0.766457680250784,568.0,0.890282131661442,624.0,478.0,0.766025641025641,557.0,0.892628205128205,1
42692296045595,2014-2015,42,69229,6045595,Santa Barbara,Lompoc Unified,Crestview Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,580.0,49.0,0.0844827586206897,168.0,0.289655172413793,568.0,47.0,0.0827464788732394,159.0,0.279929577464789,1
42692296045611,2014-2015,42,69229,6045611,Santa Barbara,Lompoc Unified,La Canada Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,674.0,511.0,0.758160237388724,575.0,0.853115727002967,657.0,496.0,0.754946727549467,560.0,0.852359208523592,1
42692296045629,2014-2015,42,69229,6045629,Santa Barbara,Lompoc Unified,La Honda Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,496.0,372.0,0.75,423.0,0.852822580645161,485.0,363.0,0.748453608247423,413.0,0.851546391752577,1
42692296045645,2014-2015,42,69229,6045645,Santa Barbara,Lompoc Unified,Leonora Fillmore Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,653.0,479.0,0.73353751914242,538.0,0.823889739663093,642.0,471.0,0.733644859813084,529.0,0.82398753894081,1
42692296045660,2014-2015,42,69229,6045660,Santa Barbara,Lompoc Unified,Los Berros Elementary,Unified School District,Elementary Schools (Public),Traditional,,0,,,0,K,6,374.0,183.0,0.489304812834225,237.0,0.633689839572192,369.0,178.0,0.482384823848238,232.0,0.628726287262873,1
42692296060016,2014-2015,42,69229,6060016,Santa Barbara,Lompoc Unified,Lompoc Valley Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,662.0,442.0,0.667673716012085,523.0,0.790030211480363,662.0,442.0,0.667673716012085,523.0,0.790030211480363,1
42692296060024,2014-2015,42,69229,6060024,Santa Barbara,Lompoc Unified,Vandenberg Middle,Unified School District,Intermediate/Middle Schools (Public),Traditional,,0,,,0,7,8,788.0,324.0,0.411167512690355,416.0,0.527918781725888,788.0,324.0,0.411167512690355,416.0,0.527918781725888,1
